539.173,2,0.411023
533.744,2,0.149519
232.106,3,0.0316069
546.784,2,0.810002
440.035,3,0.804861
427.818,3,0.730834
268.905,3,0.114024
537.649,2,0.335761
535.05,2,0.210847
424.548,3,0.711853
345.895,1,0.348421
378.701,1,0.481078
532.482,2,0.0911913
375.247,1,0.465982
532.63,2,0.0979769
395.089,1,0.556811
542.084,2,0.558905
292.831,3,0.176996
349.93,3,0.363487
541.026,2,0.504464
407.067,1,0.616706
536.709,2,0.290129
535.048,2,0.210732
538.212,2,0.36338
463.425,3,0.963475
340.163,3,0.327545
549.164,2,0.943338
546.103,2,0.772635
546.459,2,0.792125
393.069,3,0.547069
546.417,2,0.789836
433.618,1,0.765274
423.729,1,0.70721
417.055,1,0.669873
452.771,1,0.888336
539.295,2,0.417129
549.261,2,0.948787
539.975,2,0.451249
538.061,2,0.355998
530.752,2,0.0128142
422.303,3,0.699127
365.288,3,0.424011
251.02,3,0.071851
389.65,1,0.530932
546.643,2,0.802231
359.998,1,0.402594
467.611,1,0.994494
432.676,1,0.759642
285.555,3,0.156982
297.449,3,0.190103
424.097,1,0.709324
311.024,1,0.230461
536.93,2,0.300848
545.767,2,0.754334
531.732,2,0.0570363
543.146,2,0.614306
535.91,2,0.251675
418.181,1,0.67605
417.457,3,0.672089
442.671,3,0.821637
352.74,3,0.374187
355.738,1,0.385794
331.268,3,0.29633
461.4,3,0.948794
400.067,1,0.581223
419.252,1,0.682045
267.235,3,0.109886
546.535,2,0.796267
430.128,1,0.744371
382.38,1,0.497488
406.522,1,0.613852
449.838,3,0.868508
305.599,3,0.214017
429.298,1,0.739469
533.959,2,0.15952
546.815,2,0.811697
547.307,2,0.838912
446.866,3,0.848798
320.305,1,0.259811
456.235,1,0.912156
310.181,3,0.227896
426.959,3,0.725809
297.378,3,0.189879
544.994,2,0.712495
443.854,3,0.829229
533.976,2,0.16033
400.527,1,0.583471
465.669,1,0.980008
537.98,2,0.351979
464.394,1,0.970565
543.732,2,0.645197
542.3,2,0.570073
544.222,2,0.671208
317.912,3,0.252134
408.394,3,0.623582
430.97,1,0.749392
433.039,1,0.761766
455.129,3,0.904521
536.173,2,0.264274
543.951,2,0.656846
543.534,2,0.634684
539.995,2,0.452232
312.967,1,0.236541
533.471,2,0.136823
539.899,2,0.447361
438.841,1,0.7974
232.645,3,0.0326682
462.561,3,0.957188
434.18,1,0.768678
341.965,3,0.334041
269.506,1,0.115457
375.066,1,0.465237
282.53,1,0.148902
538.742,2,0.38958
346.596,1,0.351006
390.646,3,0.535564
390.225,1,0.533642
415.608,1,0.661969
545.046,2,0.715324
549.192,2,0.944919
547.018,2,0.822874
547.17,2,0.831315
417.747,1,0.673679
448.516,3,0.859662
370.809,1,0.447005
299.496,1,0.196037
531.383,2,0.0412351
448.169,1,0.85738
225.243,3,0.0180222
431.842,1,0.754599
343.146,1,0.338317
548.911,2,0.928855
543.024,2,0.607902
263.526,1,0.100938
548.543,2,0.908072
286.778,3,0.160323
387.996,3,0.523156
410.699,1,0.635662
545.202,2,0.723691
534.465,2,0.183221
321.782,3,0.264597
532.521,2,0.0930279
462.259,3,0.95503
271.114,3,0.119464
280.793,1,0.144347
388.752,3,0.52673
530.719,2,0.011269
262.814,1,0.0992054
542.329,2,0.571569
444.38,1,0.832619
403.692,3,0.599441
461.844,3,0.952029
335.483,3,0.310947
380.75,3,0.490173
324.006,3,0.271866
265.639,1,0.106034
546.864,2,0.814399
416.837,3,0.668694
335.794,3,0.31201
467.638,3,0.994706
547.363,2,0.842001
387.783,3,0.522201
546.431,2,0.790601
416.819,3,0.668603
359.117,3,0.399057
543.848,2,0.651324
542.055,2,0.557448
533.969,2,0.160007
534.252,2,0.173203
531.337,2,0.039121
437.781,3,0.790798
542.197,2,0.564839
547.206,2,0.833254
355.045,1,0.383085
417.11,1,0.670192
443.559,3,0.827333
397.859,3,0.570281
353.103,3,0.375572
381.176,3,0.492076
318.725,3,0.254744
426.355,3,0.722283
467.798,1,0.995903
406.058,1,0.611502
455.664,1,0.908246
361.697,3,0.409434
543.867,2,0.652274
544.111,2,0.665339
393.824,3,0.550735
400.59,3,0.583826
538.323,2,0.36891
539.975,2,0.451203
546.154,2,0.775377
540.375,2,0.471412
531.963,2,0.0675412
435.54,1,0.77696
541.768,2,0.542555
408.913,3,0.626317
288.429,1,0.164825
416.419,1,0.666448
546.304,2,0.78357
549.771,2,0.97796
364.702,1,0.421605
268.86,1,0.113866
542.783,2,0.59534
261.346,3,0.0957259
312.902,3,0.23634
273.937,3,0.126604
548.117,2,0.884077
405.553,3,0.608906
464.639,3,0.972386
543.681,2,0.642539
437.895,3,0.791545
362.461,3,0.412452
321.937,1,0.265119
262.727,1,0.0989792
550.098,2,0.996847
532.771,2,0.104519
447.261,1,0.851383
531.166,2,0.0314282
537.582,2,0.332479
427.696,3,0.730066
390.54,1,0.535068
362.563,1,0.412908
307.057,1,0.218363
426.615,3,0.723807
438.199,1,0.793403
432.709,3,0.759811
465.965,1,0.982213
417.966,1,0.674915
542.978,2,0.605463
226.163,1,0.01979
327.937,1,0.284973
450.658,1,0.874023
543.335,2,0.624189
541.543,2,0.531048
393.26,3,0.54803
418.582,1,0.678302
533.66,2,0.145579
363.548,1,0.416876
548.435,2,0.902022
531.635,2,0.0526294
542.496,2,0.580266
535.48,2,0.23121
267.073,1,0.109509
265.061,1,0.104628
446.362,1,0.845482
462.369,3,0.955807
540.515,2,0.478488
321.446,3,0.263523
463.741,3,0.965797
357.472,3,0.392561
383.418,3,0.502154
426.097,3,0.72082
541.444,2,0.525922
383.485,3,0.502455
353.311,3,0.376369
330.565,1,0.29391
419.539,3,0.683632
541.469,2,0.527226
268.093,1,0.112007
464.109,3,0.968492
361.821,3,0.409934
375.136,1,0.465546
409.6,1,0.629897
542.118,2,0.560683
241.933,3,0.0520312
322.184,3,0.265941
384.256,3,0.505964
540.066,2,0.455844
543.07,2,0.610312
540.598,2,0.482684
530.748,2,0.0126411
458.403,1,0.927419
256.737,1,0.084949
387.634,3,0.521531
400.648,1,0.584094
344.345,1,0.342661
222.178,1,0.0121138
371.565,3,0.450208
370.5,3,0.44569
544.382,2,0.67966
534.121,2,0.167144
544.074,2,0.663293
314.625,1,0.241675
435.229,3,0.775054
272.676,3,0.123447
403.357,3,0.597744
424.953,3,0.714233
538.77,2,0.390997
534.586,2,0.188906
544.473,2,0.684584
546.889,2,0.815808
541.483,2,0.527935
262.9,3,0.0994421
430.263,1,0.745188
538.165,2,0.361115
537.563,2,0.331587
434.13,3,0.768362
391.998,3,0.541956
457.764,1,0.922891
536.62,2,0.285846
333.641,3,0.304463
304.026,1,0.209347
537.375,2,0.322385
532.519,2,0.0929027
536.207,2,0.26592
387.825,3,0.522368
378.157,3,0.478691
549.508,2,0.962945
274.918,3,0.12907
249.275,3,0.0679713
419.715,3,0.684563
531.877,2,0.0635835
382.089,3,0.496162
447.063,3,0.850081
257.768,1,0.0873053
453.295,3,0.891856
325.937,3,0.278269
389.542,3,0.530406
537.878,2,0.346953
443.558,3,0.827317
416.18,1,0.665135
546.172,2,0.77643
392.041,1,0.542182
531.474,2,0.0452929
465.208,1,0.97657
364.162,3,0.419385
422.107,1,0.698014
460.495,1,0.942269
340.881,1,0.330065
388.597,1,0.525954
434.707,1,0.771896
219.11,3,0.00629125
269.912,3,0.116487
544.472,2,0.684517
414.503,1,0.656033
299.736,1,0.196728
538.415,2,0.373389
392.547,3,0.544611
538.786,2,0.391769
